Date,FNCL 7 ALL Mtge,FNCL 6 ALL Mtge,FNCL 5.5 ALL Mtge,FNCL 5 ALL Mtge,FNCL 4.5 ALL Mtge,FNCL 4 ALL Mtge,FNCL 3.5 ALL Mtge,FNCL 3 ALL Mtge,FNCL 2.5 ALL Mtge,FNCL 2.5 ALL Mtge
10/9/2009,109.34375,105.890625,105.078125,103.546875,101.265625,98.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/12/2009,109.34375,105.890625,105.078125,103.546875,101.265625,98.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/13/2009,108.875,105.890625,105.015625,103.515625,101.109375,98.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/14/2009,108.96875,105.796875,105.015625,103.421875,100.859375,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/15/2009,109,105.953125,104.984375,103.234375,100.546875,97.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/16/2009,109.03125,105.921875,104.890625,103.234375,100.703125,98.078125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/19/2009,109.03125,105.859375,104.796875,103.203125,100.765625,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/20/2009,109.03125,105.828125,104.765625,103.328125,100.921875,98.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/21/2009,109,105.796875,104.796875,103.265625,100.859375,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/22/2009,109.03125,105.921875,104.921875,103.328125,100.828125,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/23/2009,109,105.890625,104.796875,103.171875,100.609375,97.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/26/2009,109.03125,105.703125,104.703125,102.921875,100.296875,97.578125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/27/2009,109.0625,105.984375,104.890625,103.234375,100.734375,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/28/2009,109.0625,106.171875,105.109375,103.546875,101.171875,98.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/29/2009,108.96875,106.078125,105.046875,103.296875,100.796875,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/30/2009,109.0625,106.203125,105.265625,103.671875,101.234375,98.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/2/2009,109.03125,106.203125,105.234375,103.515625,100.984375,98.421875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/3/2009,109,106.171875,105.140625,103.515625,100.890625,98.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/4/2009,109.09375,106.234375,105.203125,103.546875,100.859375,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/5/2009,109.125,106.234375,105.234375,103.640625,101.046875,98.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/6/2009,109.125,106.359375,105.359375,103.890625,101.328125,98.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/9/2009,109.34375,106.484375,105.546875,104.078125,101.546875,98.890625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/10/2009,109.3125,106.140625,105.265625,103.765625,101.171875,98.578125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/11/2009,109.3125,106.140625,105.265625,103.765625,101.171875,98.578125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/12/2009,108.84375,106.421875,105.609375,104.078125,101.546875,98.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/13/2009,108.9375,106.578125,105.765625,104.234375,101.765625,99.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/16/2009,109.1875,106.640625,105.796875,104.296875,101.921875,99.578125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/17/2009,109.625,106.640625,105.765625,104.203125,101.796875,99.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/18/2009,109.59375,106.671875,105.734375,104.171875,101.703125,99.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/19/2009,109.625,106.703125,105.796875,104.203125,101.734375,99.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/20/2009,109.671875,106.828125,105.828125,104.203125,101.796875,99.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/23/2009,109.671875,106.953125,106.015625,104.421875,102.046875,99.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/24/2009,109.796875,107.109375,106.203125,104.640625,102.328125,100.046875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/25/2009,109.859375,107.109375,106.234375,104.671875,102.203125,99.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/26/2009,109.859375,107.109375,106.234375,104.671875,102.203125,99.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/27/2009,109.921875,107.140625,106.296875,104.796875,102.515625,100.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/30/2009,109.765625,107.109375,106.359375,104.890625,102.640625,100.453125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/1/2009,109.765625,107.046875,106.140625,104.546875,102.140625,99.765625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/2/2009,109.765625,107.015625,106.140625,104.546875,102.109375,99.609375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/3/2009,109.765625,106.859375,105.953125,104.296875,101.828125,99.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/4/2009,109.765625,106.859375,105.890625,104.171875,101.546875,98.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/7/2009,109.765625,107.140625,106.140625,104.546875,101.984375,99.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/8/2009,109.765625,107.171875,106.234375,104.578125,102.015625,99.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/9/2009,110.203125,107.109375,106.171875,104.515625,101.890625,99.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/10/2009,110.109375,107.140625,106.140625,104.390625,101.671875,98.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/11/2009,109.734375,106.796875,105.765625,103.890625,101.234375,98.484375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/14/2009,109.703125,106.734375,105.703125,103.765625,101.109375,98.328125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/15/2009,109.703125,106.609375,105.515625,103.546875,100.890625,98.046875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/16/2009,109.640625,106.671875,105.546875,103.609375,100.953125,98.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/17/2009,109.703125,106.859375,105.796875,104.015625,101.578125,98.953125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/18/2009,109.765625,106.734375,105.640625,103.796875,101.265625,98.515625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/21/2009,109.703125,106.484375,105.234375,103.328125,100.609375,97.546875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/22/2009,109.546875,106.296875,104.984375,102.921875,100.046875,96.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/23/2009,109.578125,106.296875,105.015625,102.921875,100.109375,96.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/24/2009,109.484375,106.203125,104.828125,102.703125,99.796875,96.609375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/25/2009,109.484375,106.203125,104.828125,102.703125,99.796875,96.609375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/28/2009,109.515625,106.015625,104.640625,102.453125,99.515625,96.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/29/2009,109.640625,106.109375,104.796875,102.671875,99.890625,96.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/30/2009,109.578125,106.109375,104.859375,102.796875,100.015625,96.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/31/2009,109.578125,106.015625,104.734375,102.671875,99.859375,96.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/1/2010,109.578125,106.015625,104.734375,102.671875,99.859375,96.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/4/2010,109.546875,106.046875,104.890625,102.921875,100.171875,97.046875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/5/2010,109.671875,106.328125,105.203125,103.265625,100.609375,97.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/6/2010,109.765625,106.328125,105.109375,103.109375,100.390625,97.328125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/7/2010,109.515625,106.359375,105.046875,102.921875,100.140625,96.984375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/8/2010,109.515625,106.390625,105.046875,103.015625,100.140625,97.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/11/2010,109.703125,106.484375,105.234375,103.171875,100.359375,97.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/12/2010,109.109375,106.390625,105.203125,103.234375,100.546875,97.546875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/13/2010,109.859375,106.359375,105.140625,103.109375,100.203125,97.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/14/2010,109.765625,106.484375,105.359375,103.328125,100.421875,97.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/15/2010,110.015625,106.609375,105.578125,103.578125,100.765625,97.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/18/2010,110.015625,106.609375,105.578125,103.578125,100.765625,97.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/19/2010,109.609375,106.609375,105.515625,103.515625,100.703125,97.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/20/2010,109.828125,106.671875,105.640625,103.671875,100.890625,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/21/2010,109.828125,106.765625,105.796875,103.828125,101.078125,98.078125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/22/2010,109.796875,106.734375,105.734375,103.734375,100.921875,97.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/25/2010,109.796875,106.703125,105.734375,103.734375,100.890625,97.828125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/26/2010,109.828125,106.796875,105.796875,103.828125,100.953125,97.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/27/2010,109.859375,106.828125,105.765625,103.734375,100.765625,97.640625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/28/2010,109.890625,106.890625,105.796875,103.765625,100.828125,97.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/29/2010,109.640625,106.984375,105.984375,104.015625,101.109375,98.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/1/2010,109.828125,106.953125,105.921875,103.890625,100.921875,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/2/2010,109.796875,107.046875,106.046875,104.015625,101.046875,98.046875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/3/2010,109.796875,106.984375,106.015625,103.921875,100.890625,97.828125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/4/2010,109.828125,107.140625,106.265625,104.203125,101.265625,98.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/5/2010,109.890625,107.203125,106.390625,104.328125,101.421875,98.484375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/8/2010,109.984375,107.296875,106.390625,104.359375,101.390625,98.421875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/9/2010,109.859375,107.265625,106.265625,104.109375,101.078125,98.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/10/2010,109.515625,106.640625,105.703125,103.640625,100.640625,97.515625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/11/2010,109.265625,106.265625,105.453125,103.640625,100.734375,97.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/12/2010,108.328125,106.265625,105.453125,103.734375,100.984375,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/15/2010,108.328125,106.265625,105.453125,103.734375,100.984375,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/16/2010,107.859375,106.421875,105.609375,103.890625,101.140625,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/17/2010,107.796875,106.328125,105.421875,103.609375,100.734375,97.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/18/2010,107.796875,106.203125,105.171875,103.203125,100.203125,96.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/19/2010,107.828125,106.171875,105.234375,103.265625,100.296875,97.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/22/2010,107.859375,106.265625,105.265625,103.328125,100.421875,97.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/23/2010,108.078125,106.328125,105.453125,103.609375,100.828125,97.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/24/2010,107.484375,106.015625,105.171875,103.390625,100.703125,97.765625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/25/2010,107.640625,106.140625,105.359375,103.640625,101.046875,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/26/2010,106.671875,106.109375,105.265625,103.578125,101.109375,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/1/2010,106.671875,106.453125,105.328125,103.671875,101.109375,98.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/2/2010,106.671875,106.515625,105.640625,103.765625,101.109375,98.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/3/2010,106.671875,106.484375,105.671875,103.921875,101.234375,98.421875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/4/2010,108.765625,106.421875,105.703125,104.078125,101.515625,98.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/5/2010,107.921875,106.328125,105.609375,103.890625,101.203125,98.296875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/8/2010,107.640625,106.296875,105.578125,103.921875,101.171875,98.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/9/2010,107.921875,106.265625,105.765625,104.171875,101.421875,98.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/10/2010,109.421875,106.359375,105.453125,103.734375,101.015625,98.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/11/2010,108.734375,106.421875,105.484375,103.640625,100.828125,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/12/2010,108.703125,106.546875,105.578125,103.765625,100.859375,97.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/15/2010,110.015625,106.578125,105.640625,103.765625,100.890625,97.890625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/16/2010,109.640625,106.578125,105.671875,103.859375,101.078125,98.109375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/17/2010,109.828125,106.609375,105.703125,103.953125,101.171875,98.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/18/2010,109.765625,106.546875,105.609375,103.796875,100.953125,97.890625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/19/2010,110.546875,106.515625,105.703125,103.765625,100.796875,97.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/22/2010,110.609375,106.703125,105.859375,103.953125,101.109375,98.078125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/23/2010,111.296875,106.828125,105.953125,104.015625,101.078125,98.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/24/2010,111.109375,106.578125,105.515625,103.265625,100.109375,96.828125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/25/2010,110.953125,106.546875,105.453125,103.203125,100.140625,96.828125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/26/2010,110.734375,106.453125,105.515625,103.421875,100.453125,97.453125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/29/2010,110.203125,106.390625,105.453125,103.359375,100.421875,97.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/30/2010,110.890625,106.265625,105.390625,103.234375,100.296875,97.046875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/31/2010,110.859375,106.203125,105.328125,103.078125,100.109375,96.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/1/2010,110.703125,106.078125,105.171875,102.796875,99.796875,96.546875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/2/2010,110.703125,106.078125,105.171875,102.796875,99.796875,96.546875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/5/2010,110.578125,105.703125,104.609375,102.234375,99.265625,95.890625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/6/2010,110.703125,105.765625,104.828125,102.546875,99.390625,96.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/7/2010,110.796875,106.046875,105.140625,103.046875,100.109375,96.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/8/2010,110.671875,105.984375,105.078125,102.984375,99.953125,96.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/9/2010,110.890625,106.234375,105.171875,103.078125,100.015625,96.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/12/2010,110.453125,106.796875,105.203125,103.109375,100.296875,97.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/13/2010,110.578125,106.703125,105.078125,103.015625,100.203125,97.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/14/2010,110.515625,106.640625,104.984375,102.859375,100.015625,96.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/15/2010,110.609375,106.671875,105.015625,102.953125,100.171875,97.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/16/2010,110.578125,106.796875,105.265625,103.265625,100.515625,97.484375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/19/2010,110.484375,106.703125,105.109375,103.046875,100.234375,97.078125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/20/2010,110.453125,106.640625,105.078125,103.078125,100.234375,97.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/21/2010,110.546875,106.703125,105.203125,103.296875,100.484375,97.421875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/22/2010,110.359375,106.640625,105.109375,103.140625,100.234375,97.109375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/23/2010,110.453125,106.609375,105.046875,103.046875,100.109375,96.953125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/26/2010,110.546875,106.640625,105.109375,103.078125,100.203125,97.015625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/27/2010,110.578125,106.828125,105.390625,103.484375,100.671875,97.609375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/28/2010,110.453125,106.734375,105.234375,103.296875,100.453125,97.328125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/29/2010,110.515625,106.765625,105.265625,103.390625,100.609375,97.546875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/30/2010,110.515625,106.796875,105.359375,103.546875,100.828125,97.953125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/3/2010,110.515625,106.828125,105.328125,103.453125,100.734375,97.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/4/2010,110.546875,106.796875,105.421875,103.578125,100.921875,98.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/5/2010,110.640625,106.953125,105.578125,103.796875,101.171875,98.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/6/2010,110.546875,107.140625,105.890625,104.140625,101.578125,98.859375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/7/2010,110.515625,107.078125,105.828125,104.015625,101.515625,98.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/10/2010,110.421875,107.203125,105.796875,103.953125,101.328125,98.484375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/11/2010,110.390625,107.578125,106.046875,104.296875,101.609375,98.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/12/2010,109.859375,107.171875,105.828125,103.828125,101.109375,98.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/13/2010,109.796875,107.359375,106.109375,104.078125,101.296875,98.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/14/2010,110.359375,107.484375,106.296875,104.328125,101.640625,98.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/17/2010,110.203125,107.328125,106.203125,104.265625,101.546875,98.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/18/2010,110.703125,107.328125,106.296875,104.546875,101.953125,99.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/19/2010,110.546875,107.484375,106.453125,104.640625,101.953125,99.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/20/2010,110.609375,107.671875,106.671875,104.890625,102.390625,99.765625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/21/2010,110.546875,107.578125,106.578125,104.765625,102.203125,99.578125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/24/2010,110.515625,107.578125,106.546875,104.671875,102.078125,99.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/25/2010,110.578125,107.765625,106.796875,104.921875,102.421875,99.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/26/2010,110.546875,107.796875,106.796875,104.890625,102.359375,99.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/27/2010,110.453125,107.578125,106.515625,104.421875,101.734375,98.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/28/2010,110.359375,107.671875,106.640625,104.671875,102.078125,99.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/31/2010,110.359375,107.671875,106.640625,104.671875,102.078125,99.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/1/2010,110.578125,107.828125,106.859375,104.859375,102.171875,99.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/2/2010,110.859375,107.953125,106.984375,104.921875,102.140625,99.140625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/3/2010,110.546875,107.984375,106.984375,104.890625,102.109375,99.078125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/4/2010,110.609375,108.171875,107.265625,105.359375,102.703125,99.921875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/7/2010,110.859375,108.171875,107.296875,105.484375,102.890625,100.171875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/8/2010,110.640625,108.171875,107.265625,105.515625,102.921875,100.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/9/2010,110.984375,108.265625,107.453125,105.640625,103.078125,100.359375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/10/2010,110.453125,108.015625,107.140625,105.296875,102.453125,99.515625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/11/2010,110.296875,107.984375,106.984375,105.171875,102.546875,99.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/14/2010,110.859375,107.984375,107.015625,105.328125,102.640625,99.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/15/2010,110.953125,107.921875,106.953125,105.171875,102.390625,99.484375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/16/2010,110.609375,107.984375,107.140625,105.328125,102.609375,99.734375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/17/2010,110.703125,108.203125,107.390625,105.671875,103.015625,100.234375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/18/2010,110.546875,108.140625,107.359375,105.609375,102.953125,100.203125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/21/2010,110.578125,108.171875,107.359375,105.640625,103.046875,100.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/22/2010,110.609375,108.265625,107.453125,105.765625,103.234375,100.671875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/23/2010,110.578125,108.296875,107.515625,105.890625,103.359375,100.796875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/24/2010,111.140625,108.359375,107.546875,105.734375,103.078125,100.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/25/2010,111.328125,108.484375,107.609375,105.953125,103.390625,100.828125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/28/2010,111.109375,108.703125,107.546875,106.078125,103.734375,101.328125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/29/2010,110.984375,108.515625,107.421875,105.890625,103.796875,101.515625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/30/2010,110.984375,108.421875,107.328125,105.796875,103.640625,101.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/1/2010,111.015625,108.453125,107.359375,105.796875,103.734375,101.390625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/2/2010,111.046875,108.484375,107.390625,105.796875,103.671875,101.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/5/2010,111.046875,108.484375,107.390625,105.796875,103.671875,101.265625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/6/2010,111.015625,108.546875,107.484375,105.984375,103.953125,101.703125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/7/2010,111.015625,108.515625,107.515625,106.015625,103.953125,101.671875,99.484375,#N/A N/A,#N/A N/A,#N/A N/A
7/8/2010,111.078125,108.578125,107.515625,105.859375,103.796875,101.453125,99.015625,#N/A N/A,#N/A N/A,#N/A N/A
7/9/2010,111.109375,108.765625,107.578125,105.921875,103.828125,101.484375,98.921875,#N/A N/A,#N/A N/A,#N/A N/A
7/12/2010,111.265625,108.828125,107.734375,106.015625,103.859375,101.546875,98.765625,#N/A N/A,#N/A N/A,#N/A N/A
7/13/2010,110.828125,108.640625,107.390625,105.640625,103.359375,100.984375,98.703125,#N/A N/A,#N/A N/A,#N/A N/A
7/14/2010,111.296875,108.765625,107.515625,105.859375,103.703125,101.421875,99.046875,#N/A N/A,#N/A N/A,#N/A N/A
7/15/2010,110.796875,108.734375,107.515625,105.953125,103.828125,101.640625,99.265625,#N/A N/A,#N/A N/A,#N/A N/A
7/16/2010,110.796875,108.796875,107.609375,106.078125,103.984375,101.921875,99.859375,#N/A N/A,#N/A N/A,#N/A N/A
